column1_charwithnull,column2_char,column3_cat1,column4_cat2,column5_int,column6_formula
,Y,SS,A,1044,16497.69230769231
Y,N,COMP,B,2450,41803.42857142857
N,N,COMP,G,1945,21236.636363636364
N,N,COMP,B,2168,7649.0
N,N,COMP,A,2641,143082.5
Y,Y,COMP,G,26,239.6153846153846
N,N,COMP,A,1625,686.75
,Y,COMP,A+,529,23549.285714285714
N,N,COMP,G,48,61664.666666666664
Y,N,COMP,B,1818,19210.0
Y,N,COMP,A+,1292,2074.9285714285716
Y,N,COMP,A,316,13799.666666666666
N,Y,COMP,A,1812,9498.066666666668
N,N,COMP,B,537,5503.428571428572
,Y,COMP,G,1855,6412.8
N,N,COMP,A,296,1521.125
Y,Y,COMP,A,1015,29837.11111111111
,Y,SS,B,1857,57076.5
Y,Y,COMP,B,1069,15118.0
,Y,SS,A,2329,67337.0
N,N,SS,G,1590,24404.777777777777
Y,N,COMP,A,363,40695.666666666664
Y,Y,COMP,A,1736,26996.0
Y,N,SS,G,2584,2628.4
,N,COMP,A+,1369,3820.0
Y,N,SS,B,664,26619.166666666668
,Y,SS,A+,1736,15942.333333333334
Y,N,SS,A,1126,47779.8
N,Y,SS,G,996,18037.5
N,Y,COMP,B,824,27039.3
,Y,SS,B,2555,136326.5
N,Y,COMP,G,1889,8643.25
Y,Y,COMP,B,2455,15666.0
Y,Y,COMP,A,1841,12823.555555555555
N,N,SS,A,1303,22130.333333333332
,Y,COMP,A,1647,13580.4
N,Y,SS,G,1311,3011.75
Y,Y,COMP,A,1404,27080.81818181818
N,N,COMP,A+,2350,14259.888888888889
N,Y,COMP,A,2761,123202.5
Y,Y,COMP,A+,2633,22312.0
,N,SS,B,311,62650.0
Y,Y,SS,G,988,12330.714285714286
Y,N,COMP,A,621,138008.5
Y,Y,SS,A,917,12419.2
Y,N,SS,A+,1349,6873.111111111111
Y,N,SS,A+,1146,23322.5
Y,N,COMP,A,940,27344.333333333332
Y,Y,COMP,A+,2326,34264.75
,Y,COMP,A+,2128,29384.0
,Y,COMP,A+,369,14002.76923076923
,N,SS,A,2250,51633.75
Y,N,COMP,A+,113,65300.0
Y,N,COMP,A+,1377,34584.0
,Y,SS,B,606,24503.1
N,Y,COMP,A+,1674,59240.2
,Y,COMP,A,586,11463.214285714286
Y,Y,SS,B,2110,3283.3333333333335
,N,SS,G,1404,33775.833333333336
Y,N,COMP,A+,2039,11726.384615384615
Y,N,SS,G,2473,42160.4
N,Y,COMP,A+,1738,33627.71428571428
Y,Y,SS,B,1435,15863.333333333334
N,N,SS,A+,1594,16312.09090909091
N,N,SS,B,1674,16782.69230769231
Y,Y,COMP,B,5,5917.416666666667
Y,Y,COMP,B,2644,31326.333333333332
Y,Y,SS,A+,584,3598.2
N,Y,COMP,A+,2303,4210.5
,Y,COMP,A,1041,35190.0
,N,SS,B,2503,36304.75
Y,N,COMP,B,1606,22746.444444444445
Y,N,COMP,B,1042,494.5
,N,COMP,G,2560,24668.85714285714
,Y,SS,A+,694,32154.11111111111
Y,N,COMP,A+,2157,117548.0
N,N,COMP,G,2006,18669.428571428572
N,N,SS,G,1534,33446.142857142855
N,N,COMP,A+,2318,12189.42857142857
,N,COMP,A,2281,116482.0
Y,N,COMP,G,1035,8718.272727272728
Y,Y,SS,A+,2356,10074.0
N,Y,COMP,B,1931,24053.833333333332
,Y,COMP,B,1323,2585.6923076923076
N,Y,COMP,A,124,15431.857142857143
,Y,COMP,A,1814,3898.1
N,N,COMP,A,1626,282902.0
,N,COMP,B,130,17870.333333333332
N,Y,COMP,A+,2503,13016.92857142857
N,Y,SS,A,2699,14271.25
Y,N,COMP,G,2512,2754.153846153846
N,Y,SS,A,317,11600.75
N,N,COMP,G,2795,14048.666666666666
,Y,SS,A+,1806,18601.0
,N,COMP,G,785,11043.266666666666
,Y,SS,B,506,3151.6363636363635
Y,N,COMP,G,2401,3878.1111111111113
,Y,COMP,A,2791,42240.0
,N,COMP,A+,1599,10984.384615384615
Y,N,COMP,G,298,15857.933333333332
Y,Y,SS,G,2259,19221.714285714286
Y,Y,COMP,A+,1157,109899.0
,Y,COMP,G,1127,4109.888888888889
Y,N,COMP,A+,498,6810.428571428572
Y,N,COMP,G,722,32518.666666666668
Y,Y,SS,A,544,10512.083333333334
,Y,COMP,A,146,44663.0
Y,Y,SS,B,894,17559.8
Y,Y,SS,A+,560,9135.583333333334
N,N,COMP,B,1136,2232.3333333333335
Y,Y,SS,B,1224,43770.666666666664
N,Y,SS,G,2404,27355.5
,N,SS,B,1163,9841.142857142857
Y,Y,SS,G,64,14960.42857142857
N,Y,SS,A,2753,20297.875
N,N,COMP,G,2332,39300.5
,Y,COMP,G,149,36926.71428571428
,N,COMP,G,1911,9919.1
Y,N,SS,A+,2797,13256.6
Y,N,SS,G,1420,23495.88888888889
Y,N,SS,G,809,40190.0
,N,COMP,A+,1833,12308.272727272728
Y,N,SS,A+,1445,14476.42857142857
N,Y,SS,G,2377,31400.166666666668
N,Y,SS,G,2403,809.7272727272727
Y,N,SS,B,66,11333.454545454546
,N,SS,G,2734,50634.4
N,N,COMP,G,2004,11552.90909090909
,Y,COMP,B,1553,26951.7
Y,Y,SS,A+,314,23905.0
,Y,COMP,A,1263,445.09090909090907
Y,N,COMP,B,2046,31414.0
,Y,COMP,B,1390,4629.583333333333
Y,N,SS,G,131,6311.0
N,Y,COMP,A+,335,19362.25
Y,N,SS,B,652,8552.916666666666
,Y,SS,B,2276,13040.0
N,N,COMP,A+,964,62055.0
Y,Y,SS,B,1959,13116.727272727272
N,Y,COMP,G,1894,3843.785714285714
,N,SS,A,1329,15951.92857142857
N,N,SS,A+,858,2453.3333333333335
Y,Y,SS,G,1694,18200.8
N,Y,COMP,B,586,8462.727272727272
Y,N,COMP,A+,1362,19175.363636363636
N,N,SS,A+,1476,6153.75
,N,COMP,A,2704,19257.0
,N,COMP,G,664,24965.0
,Y,COMP,A,1863,21560.75
N,Y,COMP,A+,159,82256.0
N,N,SS,B,2409,22002.75
,N,SS,A,890,27252.272727272728
N,Y,SS,A+,1243,10052.2
N,N,SS,G,2378,20610.88888888889
N,Y,SS,G,1338,13525.357142857143
N,Y,COMP,G,1449,10948.076923076924
,N,SS,B,726,22551.916666666668
Y,N,SS,A,887,3679.5
N,N,SS,B,905,12527.75
Y,N,SS,B,377,31199.875
N,N,COMP,G,2421,7846.066666666667
N,Y,SS,B,1458,19615.4
N,Y,COMP,A,1192,8434.384615384615
Y,N,COMP,A,1229,7937.0
N,Y,SS,A,1708,2614.222222222222
Y,N,SS,A,401,9061.76923076923
Y,N,COMP,G,2363,10538.333333333334
Y,Y,SS,G,1957,48962.5
Y,N,COMP,G,469,3131.25
N,N,SS,A,2211,15197.76923076923
,Y,COMP,A+,247,122060.0
,Y,COMP,A,198,16628.666666666668
,N,COMP,B,146,26397.166666666668
N,N,COMP,A,894,12968.142857142857
Y,Y,COMP,G,383,40539.5
Y,Y,SS,A+,1628,82999.0
N,Y,SS,G,1804,2494.7272727272725
N,Y,SS,G,692,3727.714285714286
,Y,SS,B,2621,29874.0
Y,Y,COMP,B,291,12845.0
Y,Y,COMP,G,2151,8442.933333333332
N,N,COMP,A,815,1696.8
Y,Y,SS,A,2563,80585.66666666667
N,Y,COMP,A,65,13579.0
,N,SS,A,1849,66829.33333333333
N,Y,SS,B,2306,51500.333333333336
Y,N,SS,B,1562,5508.333333333333
Y,N,COMP,B,1287,16781.333333333332
,Y,COMP,B,1676,20100.666666666668
Y,N,SS,B,288,19976.0
N,N,SS,G,1788,3095.4
,N,COMP,A,365,30083.6
,Y,SS,A,2637,131641.0
N,Y,COMP,G,905,8777.07142857143
Y,N,COMP,A,1770,8973.857142857143
Y,N,COMP,G,2518,13292.8
Y,Y,COMP,A+,615,10945.333333333334
,Y,COMP,A,257,16365.9
Y,Y,COMP,A+,1259,85216.0
,N,SS,B,2044,1294.0
,N,SS,B,1841,52296.6
Y,N,SS,A+,905,2340.2
,Y,COMP,B,2558,13669.666666666666
Y,N,COMP,A+,387,26708.11111111111
N,Y,COMP,G,375,9121.363636363636
Y,N,COMP,A,2504,12619.111111111111
Y,Y,COMP,B,438,14962.42857142857
N,N,SS,G,2108,17036.46153846154
N,N,COMP,A,6,222080.0
Y,N,COMP,B,2270,13095.5
Y,Y,SS,A+,2316,10991.0
Y,N,COMP,B,2651,1216.6666666666667
N,N,SS,G,484,15781.583333333334
N,Y,COMP,G,1053,9778.714285714286
Y,Y,SS,A+,2265,22386.076923076922
N,N,SS,G,408,4201.555555555556
,Y,SS,A,1659,6311.785714285715
N,N,SS,G,2622,19019.8
Y,N,COMP,G,1674,30382.428571428572
,N,COMP,B,1416,74173.0
Y,N,COMP,G,240,48721.666666666664
Y,Y,SS,A,2279,2520.4
N,Y,COMP,A+,1174,379.5
Y,N,COMP,B,357,77995.0
N,Y,SS,A,2750,11268.214285714286
Y,Y,SS,A+,2194,48322.75
N,Y,SS,A+,1745,12141.777777777777
,Y,COMP,G,110,20494.0
Y,N,COMP,G,1273,6453.333333333333
Y,N,COMP,B,1762,15544.214285714286
Y,Y,SS,A,1454,637.0
,Y,COMP,B,2622,10194.533333333333
,Y,SS,A+,467,15111.733333333334
,Y,COMP,A,1908,15096.2
N,N,SS,G,821,20682.444444444445
Y,Y,COMP,G,2645,1688.090909090909
N,N,COMP,B,1334,30360.25
N,Y,COMP,B,1619,24892.5
N,N,SS,A+,1365,5132.666666666667
,Y,SS,G,921,18311.14285714286
,N,COMP,A+,1529,4006.4
Y,Y,SS,A+,142,11191.666666666666
,N,COMP,B,2788,260290.0
Y,Y,SS,G,1038,77036.0
,N,COMP,B,461,26250.625
N,N,SS,A,2607,20046.333333333332
Y,N,COMP,A+,36,56826.0
N,Y,COMP,A,1553,17116.25
,Y,SS,B,2140,15473.923076923076
Y,N,COMP,G,2344,114247.0
Y,N,SS,A,1599,22842.5
N,Y,COMP,B,2761,21731.454545454544
Y,N,SS,A,550,113046.0
Y,N,SS,G,2517,26493.666666666668
Y,N,SS,G,52,6777.285714285715
,N,COMP,A+,1973,28998.777777777777
Y,Y,COMP,A,1048,35909.0
N,Y,SS,A,2748,200335.0
Y,N,COMP,G,76,51966.0
Y,N,COMP,A,1018,2203.0666666666666
,Y,SS,A+,1720,12358.0
,Y,COMP,G,1061,32179.0
N,Y,SS,A+,1909,21180.153846153848
,Y,COMP,A+,612,260840.0
N,Y,SS,B,412,10451.6
N,Y,SS,A,2328,8734.666666666666
Y,Y,SS,A+,125,16046.0
,Y,SS,G,2475,12316.333333333334
N,Y,SS,A+,1650,20403.615384615383
Y,N,SS,A,2505,6818.866666666667
,Y,COMP,A+,2795,23436.5
,Y,COMP,B,1162,67410.0
,N,SS,G,2107,12342.92857142857
N,N,COMP,A,210,28390.285714285714
,Y,SS,G,1348,186758.0
Y,N,COMP,A+,628,17045.444444444445
,N,COMP,B,2258,15610.666666666666
,N,COMP,B,552,51969.0
N,Y,COMP,G,838,50109.0
N,Y,COMP,A+,1571,16046.0
Y,N,COMP,A,920,75680.33333333333
,N,COMP,A+,2542,20019.083333333332
,N,COMP,G,739,15721.1
N,Y,COMP,G,1120,20752.25
Y,N,COMP,G,907,29660.7
,Y,SS,A+,1661,9440.714285714286
,Y,SS,B,1776,79630.66666666667
Y,N,SS,A+,1941,19474.2
N,N,COMP,A,2070,10187.066666666668
,N,SS,B,754,19402.69230769231
,Y,COMP,B,2362,9792.0
Y,N,COMP,G,1537,217393.0
N,N,SS,B,626,1610.6666666666667
,N,SS,A+,1551,31369.25
N,Y,COMP,A+,368,101156.0
Y,Y,COMP,A,2448,39437.333333333336
N,N,COMP,B,2766,131395.0
N,Y,COMP,A,1015,2537.4545454545455
Y,N,COMP,G,938,9745.833333333334
N,N,COMP,A+,769,5975.214285714285
N,N,SS,G,771,2434.076923076923
N,N,COMP,B,2624,429.8333333333333
,N,COMP,B,1724,7689.357142857143
N,N,SS,B,1631,28141.625
Y,N,COMP,A,2010,6726.777777777777
,Y,COMP,A,1472,142664.0
N,N,COMP,B,1339,53290.0
N,Y,SS,B,1776,7955.142857142857
,Y,COMP,A,1949,4055.9166666666665
,N,SS,A,1120,4355.153846153846
Y,N,COMP,B,444,6622.727272727273
Y,Y,COMP,B,1321,20314.333333333332
Y,Y,COMP,A+,2370,14486.0
Y,N,SS,G,1844,3480.0
,Y,SS,G,599,56269.25
,N,SS,G,22,15459.461538461539
N,Y,SS,B,244,13156.4
N,Y,COMP,B,561,30911.2
N,Y,SS,G,1472,20665.333333333332
N,Y,SS,B,1108,12045.181818181818
,N,COMP,A,13,5905.428571428572
,Y,COMP,B,937,5160.75
N,Y,SS,B,2791,16887.30769230769
N,N,COMP,G,1924,48711.75
Y,Y,SS,G,439,13129.4
Y,N,SS,G,142,10491.125
Y,Y,SS,G,592,30601.777777777777
N,Y,COMP,G,1334,665.2222222222222
N,Y,COMP,G,1652,13087.23076923077
,N,COMP,A+,252,15219.1
N,Y,SS,B,2339,46295.5
Y,N,COMP,G,1486,27607.875
N,N,COMP,G,2235,15640.92857142857
Y,N,COMP,A,750,10503.0
N,Y,SS,A+,20,9400.8
N,N,COMP,B,1388,4729.3
,Y,COMP,B,338,19128.875
N,Y,COMP,G,2784,21884.833333333332
,Y,COMP,A,2104,28814.4
Y,Y,COMP,A,1886,25231.25
,N,COMP,G,1454,14119.083333333334
N,N,SS,A,1516,10533.076923076924
Y,Y,COMP,B,441,61599.333333333336
N,Y,COMP,B,1004,5731.571428571428
N,N,SS,A,205,31866.14285714286
,Y,COMP,A,929,17596.333333333332
Y,N,SS,A+,488,8316.666666666666
Y,Y,SS,B,383,11910.181818181818
Y,N,COMP,A,1581,13619.75
Y,Y,SS,B,956,3679.25
N,N,COMP,G,149,15232.7
Y,Y,COMP,G,1966,34175.5
Y,N,COMP,G,1380,10094.714285714286
N,Y,SS,G,1305,18240.071428571428
,Y,SS,G,2632,28765.8
N,N,SS,A,145,15582.666666666666
,Y,SS,G,1512,23941.333333333332
Y,Y,COMP,G,1988,86385.5
,N,COMP,A+,506,22603.0
,N,COMP,A+,1371,10912.7
N,N,SS,G,2055,6631.545454545455
N,N,SS,A,1994,38267.71428571428
Y,N,COMP,A+,1814,1389.857142857143
,Y,COMP,A+,2315,9448.916666666666
Y,Y,SS,G,1757,7824.466666666666
,Y,SS,A+,1954,4931.6
N,N,COMP,A,2337,225933.0
Y,Y,SS,A+,923,18092.0
,N,COMP,G,1282,12357.266666666666
Y,Y,SS,G,1665,40895.71428571428
Y,Y,SS,G,2266,203.6
Y,N,COMP,G,559,99981.66666666667
,N,SS,A+,2183,94453.0
Y,N,SS,A,426,53891.5
,Y,SS,A+,2638,14034.57142857143
N,Y,SS,B,1489,885.7857142857143
,N,SS,G,2620,259354.0
Y,N,COMP,B,2074,46728.0
N,N,SS,B,220,24222.285714285714
N,N,SS,A+,1934,56204.0
Y,N,SS,B,2684,33976.833333333336
Y,N,SS,B,2621,17054.909090909092
,Y,SS,B,2392,14146.916666666666
,N,SS,A,2280,12343.916666666666
Y,Y,COMP,G,132,54163.666666666664
N,Y,COMP,B,381,8892.1
N,N,COMP,B,2105,212555.0
N,N,COMP,A,2513,24734.428571428572
N,N,SS,A,2205,105623.0
N,Y,SS,G,2703,5949.733333333334
Y,Y,COMP,G,2599,38909.0
Y,N,COMP,A+,2725,13471.666666666666
,N,SS,G,45,8919.888888888889
Y,Y,COMP,A,2687,695.8888888888889
Y,Y,SS,B,356,60269.666666666664
N,Y,SS,A,2538,13982.0
N,Y,COMP,A+,1608,203089.0
N,N,COMP,G,180,131160.0
N,N,COMP,A+,1063,20317.3
,Y,SS,A+,2413,88875.0
N,Y,COMP,A,1676,17003.85714285714
N,Y,COMP,G,1800,57989.333333333336
,N,SS,G,2204,98068.0
Y,Y,COMP,A+,915,33768.333333333336
,N,COMP,A,2428,47704.0
Y,Y,SS,A,821,21067.0
,Y,SS,A+,736,87129.0
N,N,SS,G,2793,11665.625
,Y,SS,G,2006,892.25
Y,Y,SS,A+,2188,47335.333333333336
Y,N,SS,A+,1678,83127.0
N,N,SS,G,826,11119.272727272728
Y,Y,SS,B,2749,5607.25
N,Y,SS,B,1285,249020.0
N,N,SS,B,2223,19524.88888888889
N,Y,COMP,A+,209,7196.0
N,Y,COMP,B,215,22394.444444444445
,Y,SS,G,208,6262.733333333334
,N,COMP,A,1038,126625.5
,Y,COMP,A+,1133,32409.6
,Y,SS,G,2076,13886.75
N,Y,COMP,B,1275,13816.4
N,Y,SS,B,561,1068.8
N,Y,COMP,G,2762,200437.0
,Y,SS,A,1109,25509.0
Y,N,SS,B,1307,66202.0
N,N,SS,B,1800,2676.5714285714284
N,N,SS,B,1118,819.0769230769231
Y,N,COMP,A,2342,7067.714285714285
,Y,SS,A+,1959,6506.285714285715
N,Y,COMP,A+,1979,43152.0
Y,Y,COMP,G,1652,17050.0
N,N,SS,A+,1284,2153.5
Y,N,SS,B,2295,3311.0714285714284
Y,Y,SS,G,1201,5627.833333333333
Y,Y,COMP,A+,835,17745.3
,Y,SS,A,892,17628.928571428572
N,Y,SS,B,1431,21452.14285714286
,Y,SS,A,1566,16290.307692307691
N,Y,SS,B,1395,2310.0714285714284
N,Y,COMP,B,1641,72149.0
Y,Y,SS,A+,2329,35857.625
N,Y,SS,G,822,31370.5
N,N,COMP,A,2769,13256.142857142857
,N,SS,A+,2165,21316.5
Y,Y,COMP,A+,1127,7717.866666666667
Y,N,SS,A,1971,18816.777777777777
,N,COMP,B,2207,33212.857142857145
N,N,SS,B,838,46757.2
Y,Y,COMP,B,828,782.0
,Y,COMP,G,1689,14098.0
,N,SS,B,706,193.25
N,N,COMP,A+,689,19692.5
,N,SS,A,1706,41971.0
N,Y,SS,G,736,25285.636363636364
,N,COMP,A+,22,21218.909090909092
Y,Y,SS,A,646,102481.0
Y,N,COMP,B,792,82917.5
N,Y,COMP,G,349,11491.09090909091
Y,Y,COMP,A,1798,19761.909090909092
N,Y,COMP,A+,1525,20023.76923076923
,Y,COMP,G,514,67681.25
N,Y,COMP,A+,95,209.75
Y,N,COMP,B,1417,3447.25
N,Y,COMP,A,1710,15310.166666666666
Y,Y,SS,A+,779,136994.0
Y,N,COMP,B,1803,26376.428571428572
,Y,SS,A,360,42986.0
N,N,SS,A,2101,5309.307692307692
,N,COMP,A,1926,16956.4
,Y,SS,G,2285,20748.714285714286
,Y,COMP,B,2192,15573.0
,Y,COMP,A+,24,29901.7
,Y,SS,A+,2415,2701.3333333333335
Y,Y,SS,A,185,34494.5
Y,N,COMP,B,1188,1496.2727272727273
Y,Y,SS,A,1687,1664.25
Y,N,SS,B,898,16031.0
Y,Y,COMP,A+,2450,7164.416666666667
Y,Y,SS,B,321,28916.833333333332
N,N,COMP,A,1210,49396.0
,Y,COMP,B,2647,24169.363636363636
Y,N,SS,A+,1180,27995.333333333332
N,N,COMP,A+,416,120510.0
,Y,SS,A,2397,10149.153846153846
,N,SS,A+,53,14590.2
Y,N,COMP,B,199,8468.777777777777
Y,Y,COMP,B,159,46823.333333333336
Y,N,COMP,A,1962,234819.0
,N,COMP,A+,1671,9144.4
N,Y,COMP,G,2123,19205.833333333332
Y,Y,SS,G,1662,20976.083333333332
N,Y,COMP,A+,189,1956.7857142857142
Y,N,COMP,A+,276,9508.166666666666
,N,COMP,G,13,20029.3
,N,COMP,A,1632,7376.666666666667
Y,N,SS,G,1077,61838.0
,Y,SS,A+,537,236900.0
N,Y,COMP,A,622,12570.461538461539
Y,Y,SS,A+,2003,23619.0
Y,Y,SS,B,1599,12336.272727272728
Y,N,SS,A+,707,38253.2
,N,SS,A+,1996,26726.3
N,Y,COMP,A+,2037,98664.33333333333
,Y,SS,A+,807,54319.0
,Y,COMP,A,2310,25540.285714285714
N,N,SS,B,1022,31151.11111111111
Y,Y,SS,B,2703,1464.6
N,N,SS,G,1612,3638.6
,Y,SS,G,1791,38997.166666666664
,N,COMP,A+,399,62890.666666666664
Y,N,COMP,G,774,173298.0
,N,SS,G,351,20289.545454545456
Y,N,COMP,A,2241,9839.375
Y,N,COMP,A+,950,70877.33333333333
N,Y,COMP,A+,2492,24182.75
N,Y,COMP,A+,2428,9841.888888888889
Y,N,COMP,G,1913,10387.266666666666
,N,SS,G,381,24444.4
N,Y,COMP,B,1884,44281.0
Y,N,COMP,G,707,10777.0
N,Y,SS,G,1484,15912.5
,N,COMP,B,2214,131729.0
Y,Y,SS,A,580,34066.5
,Y,SS,A,1836,56573.4
Y,N,COMP,G,880,18495.153846153848
N,Y,COMP,A,413,50367.5
Y,N,COMP,A,1637,26200.666666666668
N,Y,SS,A,210,15784.42857142857
Y,N,SS,A+,1953,25804.5
N,N,SS,B,1374,41431.333333333336
Y,N,COMP,B,1653,21096.64285714286
Y,N,SS,A+,1338,7832.285714285715
,N,COMP,G,1795,17320.571428571428
,Y,SS,A,1107,17258.0
,Y,SS,B,71,5534.714285714285
,Y,SS,A,1958,3138.875
Y,Y,COMP,A,2784,108564.0
,Y,SS,A+,1821,13914.625
,Y,COMP,G,1570,2454.4444444444443
N,Y,COMP,A+,2135,24650.11111111111
N,N,COMP,A,742,20977.18181818182
Y,Y,SS,B,230,139470.0
,N,SS,A,1880,11578.727272727272
,N,SS,G,382,73864.0
Y,Y,SS,A,164,24570.454545454544
Y,N,SS,A,195,3033.2727272727275
,N,SS,A+,1674,32308.875
,Y,COMP,A+,2387,15024.0
N,N,SS,B,1313,398.8333333333333
Y,Y,SS,G,451,36411.375
,Y,COMP,B,2476,5750.923076923077
Y,Y,COMP,A+,1011,4500.933333333333
N,N,SS,A+,73,20277.375
,N,SS,A+,324,10085.5
N,Y,SS,G,1369,19363.4
,Y,COMP,G,2439,39919.333333333336
,Y,SS,G,1117,14957.307692307691
N,N,COMP,G,925,68308.0
Y,N,SS,B,731,59274.2
,Y,COMP,A+,822,426.2
,Y,COMP,G,2701,3301.0
,Y,SS,A,1826,26864.636363636364
Y,Y,COMP,A+,193,15708.818181818182
N,Y,COMP,A+,1052,2850.3333333333335
Y,Y,SS,G,94,9578.75
Y,Y,COMP,B,1968,16966.75
,Y,SS,G,1440,18730.266666666666
N,Y,COMP,A+,25,4877.583333333333
N,N,COMP,A+,526,9960.533333333333
,N,SS,A,2358,9156.0
Y,Y,COMP,A,1755,293591.0
Y,N,SS,A,947,4450.4
Y,N,SS,A,404,45323.0
,N,SS,A+,311,15737.857142857143
N,Y,SS,A+,1914,8738.727272727272
,N,SS,A+,2748,4564.333333333333
N,Y,SS,B,2182,55260.0
,Y,COMP,B,112,20160.0
Y,N,SS,A,902,1350.6153846153845
Y,Y,COMP,B,1234,23055.81818181818
,Y,COMP,A+,551,2902.75
,N,COMP,B,2413,4814.538461538462
Y,N,SS,G,1579,30674.5
Y,Y,SS,A+,2434,3703.2
,N,SS,B,1413,8674.8
N,N,COMP,B,737,43725.8
Y,Y,COMP,A,1184,8791.666666666666
N,N,SS,A,1303,23682.833333333332
,N,COMP,A,1929,20984.444444444445
N,N,COMP,A+,1568,25735.0
Y,N,SS,A,2473,25902.25
N,Y,COMP,A+,139,16510.46153846154
N,N,COMP,G,1658,13610.92857142857
N,Y,SS,A,2207,2344.125
Y,Y,SS,A+,1270,20361.0
Y,N,SS,G,1082,37788.0
Y,Y,COMP,A+,638,28657.125
,N,SS,A,2408,13954.733333333334
Y,N,SS,B,946,23630.0
,N,COMP,B,1819,15201.1
,N,COMP,A+,2606,295537.0
Y,Y,SS,A,546,25633.9
N,Y,COMP,G,2362,29962.625
,N,SS,G,473,34592.0
Y,N,COMP,B,1218,39222.57142857143
Y,Y,SS,B,2448,29438.5
N,N,SS,G,2674,64343.0
Y,Y,COMP,G,837,9699.2
Y,Y,SS,A+,2022,24248.4
Y,N,SS,G,803,56845.0
Y,Y,SS,A+,1491,5120.333333333333
N,Y,SS,A,1563,14237.0
N,N,COMP,A,2163,35920.375
N,N,COMP,A,615,92989.0
N,Y,SS,A+,2089,18534.444444444445
N,Y,COMP,A+,578,1258.0
,N,SS,B,757,34364.0
,Y,COMP,B,2645,13071.125
N,Y,SS,G,1248,11231.866666666667
N,N,COMP,A+,2623,18874.076923076922
,Y,COMP,A,1420,25520.714285714286
,N,SS,A,2611,122763.0
,N,SS,A+,617,31588.25
Y,Y,COMP,A,1212,6280.4
,Y,COMP,A,302,153394.0
Y,Y,COMP,A,2572,14994.0
,N,COMP,B,1056,24701.666666666668
N,Y,COMP,A,1824,61746.666666666664
,Y,COMP,A+,1293,20339.11111111111
,Y,COMP,B,2279,22493.2
,Y,SS,A+,1170,7762.666666666667
N,N,SS,B,1477,23498.545454545456
,Y,SS,A,1575,5448.8
N,N,SS,A+,2172,4418.153846153846
Y,Y,SS,A,103,44248.833333333336
Y,Y,SS,A+,1191,11923.23076923077
,N,COMP,G,1709,8367.4
,Y,SS,A,2382,20065.0
Y,N,SS,A+,1620,8832.666666666666
N,Y,COMP,G,1829,12319.0
,Y,SS,A,158,10292.42857142857
,Y,SS,G,257,27243.6
Y,Y,COMP,A+,1048,93839.0
Y,N,COMP,A+,2138,32371.0
Y,Y,SS,A+,910,32342.333333333332
,Y,COMP,G,1592,20351.23076923077
Y,Y,SS,A+,1305,14179.75
,Y,COMP,A,2710,11937.92857142857
Y,N,SS,A,1289,1207.0
,N,COMP,G,2167,24796.0
Y,N,COMP,A+,103,160867.0
N,Y,COMP,B,1530,15328.333333333334
,N,SS,G,1359,2391.266666666667
N,Y,SS,B,1072,6027.307692307692
Y,N,SS,A+,803,44455.166666666664
Y,N,SS,B,52,2486.3076923076924
N,Y,SS,A,19,8685.714285714286
,N,SS,G,2620,74464.25
,Y,SS,B,87,8756.777777777777
Y,Y,SS,A,100,41785.6
Y,N,COMP,A,1588,70083.66666666667
N,Y,SS,A,1224,6230.6
N,Y,SS,A+,430,54490.333333333336
,N,COMP,G,355,5307.909090909091
Y,Y,SS,A,1017,1128.076923076923
,N,COMP,G,925,142729.0
N,Y,SS,B,153,226.0
N,Y,COMP,B,1231,19583.6
,Y,SS,B,2715,6061.666666666667
N,Y,SS,G,1504,10477.888888888889
Y,N,COMP,A,1852,30598.11111111111
N,N,COMP,A,2637,51228.0
N,N,SS,A,1619,55683.4
,Y,COMP,A,1623,2247.5555555555557
N,N,COMP,G,2375,4714.363636363636
N,N,SS,A+,2025,14723.615384615385
,Y,COMP,B,1985,15749.833333333334
,Y,SS,B,1010,21184.0
Y,N,COMP,A,350,5795.133333333333
,N,COMP,G,1523,18650.083333333332
,N,COMP,G,1252,1666.75
Y,Y,SS,A,2452,8734.0
Y,Y,COMP,B,892,2166.076923076923
,N,SS,A+,1484,2639.8333333333335
,Y,SS,B,1345,26480.5
Y,Y,COMP,A,2189,20679.583333333332
N,N,SS,B,2053,27044.625
N,Y,COMP,G,1059,154470.0
,N,SS,G,350,27905.166666666668
N,Y,SS,A,539,48963.0
,Y,COMP,B,682,10322.0
Y,N,SS,G,2469,6506.111111111111
N,N,COMP,G,142,73600.25
,Y,COMP,A+,2502,14840.23076923077
,Y,COMP,G,596,71927.75
,N,COMP,B,2011,8263.307692307691
,N,COMP,A+,393,347.0
Y,N,SS,B,2305,35518.6
Y,N,SS,A+,2478,4255.0
,N,SS,G,1279,238583.0
,N,SS,A,949,37722.57142857143
,N,SS,B,2108,5425.153846153846
N,Y,SS,A+,2179,147816.0
,Y,COMP,A,569,31519.5
Y,Y,SS,B,234,41685.666666666664
N,Y,SS,G,212,7843.75
Y,Y,SS,G,429,8873.933333333332
Y,Y,COMP,B,1501,7056.333333333333
N,Y,COMP,A+,510,2308.923076923077
,Y,COMP,B,1226,76109.0
Y,N,SS,G,1405,93773.66666666667
,Y,SS,A,2788,9101.461538461539
N,Y,SS,B,2412,14897.0
Y,Y,COMP,G,930,95315.0
,Y,COMP,B,585,15266.25
